bundle,source_data_file,column,description,unit_or_scale,definition_status,producer_path
computational_application_case,pareto_rank1_top8_selection.csv,volumetric_heat_capacity_slope,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,volumetric_heat_capacity_relative_change,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,volumetric_heat_capacity_coefficient_of_variation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,thermal_diffusivity_mean,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,thermal_diffusivity_slope,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,thermal_diffusivity_relative_change,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,thermal_diffusivity_coefficient_of_variation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,simplified_thermal_diffusion_timescale_mean,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,simplified_thermal_diffusion_timescale_slope,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,simplified_thermal_diffusion_timescale_relative_change,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,simplified_thermal_diffusion_timescale_coefficient_of_variation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,surface_tension_reference_envelope_deviation_mean,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,surface_tension_reference_envelope_deviation_slope,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,surface_tension_reference_envelope_deviation_relative_change,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,pareto_rank1_top8_selection.csv,surface_tension_reference_envelope_deviation_coefficient_of_variation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
