old_canonical_pair_key,il_smiles,chemical_identity_key,identity_status,matched_benchmark_IL_names,identity_error
CCCC[n+]1cccc(C)c1||CC(O)C(=O)[O-],CCCC[n+]1cccc(C)c1.CC(O)C(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CCC(=O)[O-],CCCC[n+]1cccc(C)c1.CCC(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CCCCCC(=O)[O-],CCCC[n+]1cccc(C)c1.CCCCCC(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||CCCCCCCC(=O)[O-],CCCC[n+]1cccc(C)c1.CCCCCCCC(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1cccc(C)c1||C[C@@H](O)[C@H](N)C(=O)[O-],CCCC[n+]1cccc(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],DADKKHHMGSWSPH-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[n+]1ccn(C)c1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,
CCC[n+]1ccn(C)c1||[Br-],CCC[n+]1ccn(C)c1.[Br-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium bromide,
CCC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F,CCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||[Cl-],CCC[n+]1ccn(C)c1.[Cl-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium chloride,
CCC[n+]1ccn(C)c1||N#C[N-]C#N,CCC[n+]1ccn(C)c1.N#C[N-]C#N,WVDDUSFOSWWJJH-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium dicyanamide,
CCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,CCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium hexafluorophosphate,
CCC[n+]1ccn(C)c1||O=C([O-])C(F)(F)F,CCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||O=S(=O)(F)[N-]S(=O)(=O)F,CCC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium bis(fluorosulfonyl)imide,
CCC[n+]1ccn(C)c1||O=S(=O)([O-])O,CCC[n+]1ccn(C)c1.O=S(=O)([O-])O,WVDDUSFOSWWJJH-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||O=C[O-],CCC[n+]1ccn(C)c1.O=C[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||O=[N+]([O-])[O-],CCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-propylimidazolium nitrate,
CCC[n+]1ccn(C)c1||CCOS(=O)(=O)[O-],CCC[n+]1ccn(C)c1.C(C)OS(=O)(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||CS(=O)(=O)[O-],CCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||O=[N+]([O-])c1cn[n-]c1,CCC[n+]1ccn(C)c1.O=[N+]([O-])c1cn[n-]c1,WVDDUSFOSWWJJH-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||N#C[C-](C#N)C#N,CCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,WVDDUSFOSWWJJH-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||CCCC(=O)[O-],CCC[n+]1ccn(C)c1.CCCC(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||C[C@H](N)C(=O)[O-],CCC[n+]1ccn(C)c1.C[C@H](N)C(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||N#C[B-](C#N)(C#N)C#N,CCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,WVDDUSFOSWWJJH-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||CC(O)C(=O)[O-],CCC[n+]1ccn(C)c1.CC(O)C(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||CCCCCC(=O)[O-],CCC[n+]1ccn(C)c1.CCCCCC(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCC[n+]1ccn(C)c1||CCCCCCCC(=O)[O-],CCC[n+]1ccn(C)c1.CCCCCCCC(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||F[B-](F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.F[B-](F)(F)F,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||[Br-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||O=S(=O)([O-])C(F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||F[P-](F)(F)(F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.F[P-](F)(F)(F)(F)F,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||N#C[S-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.N#C[S-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||O=S(=O)(F)[N-]S(=O)(=O)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)(F)[N-]S(=O)(=O)F,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||O=S(=O)([O-])O,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])O,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||O=C[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||COS(=O)(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.COS(=O)(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CCOS(=O)(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(C)OS(=O)(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CS(=O)(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CS(=O)(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||O=[N+]([O-])c1cn[n-]c1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=[N+]([O-])c1cn[n-]c1,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||N#C[C-](C#N)C#N,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.N#C[C-](C#N)C#N,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CCCC(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CCCC(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||C[C@H](N)C(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C[C@H](N)C(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||N#C[B-](C#N)(C#N)C#N,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.N#C[B-](C#N)(C#N)C#N,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||NCC(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.NCC(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ZUZLIXGTXQBUDC-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CC(O)C(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CC(O)C(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CCC(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CCC(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CCCCCC(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CCCCCCCC(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||C[C@@H](O)[C@H](N)C(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C[C@@H](O)[C@H](N)C(=O)[O-],ZUZLIXGTXQBUDC-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[n+]1ccn(C)c1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,
CCCCC[n+]1ccn(C)c1||F[B-](F)(F)F,CCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-pentyl-imidazolium tetrafluoroborate,
CCCCC[n+]1ccn(C)c1||[Cl-],CCCCC[n+]1ccn(C)c1.[Cl-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||CC(=O)[O-],CCCCC[n+]1ccn(C)c1.CC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-methyl-3-pentylimidazolium acetate,
CCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-pentylimidazolium hexafluorophosphate,
CCCCC[n+]1ccn(C)c1||O=C([O-])C(F)(F)F,CCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||O=S(=O)(F)[N-]S(=O)(=O)F,CCCCC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||O=S(=O)([O-])O,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,LSFWFJFDPRFPBK-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,pseudo_unseen_known_identity,3-methyl-1-pentylimidazolium trifluorotris(perfluoroethyl)phosphate,
CCCCC[n+]1ccn(C)c1||O=C[O-],CCCCC[n+]1ccn(C)c1.O=C[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||O=[N+]([O-])[O-],CCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,pseudo_unseen_known_identity,1-methyl-3-pentylimidazolium nitrate,
CCCCC[n+]1ccn(C)c1||COS(=O)(=O)[O-],CCCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||CCOS(=O)(=O)[O-],CCCCC[n+]1ccn(C)c1.C(C)OS(=O)(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||CS(=O)(=O)[O-],CCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||O=[N+]([O-])c1cn[n-]c1,CCCCC[n+]1ccn(C)c1.O=[N+]([O-])c1cn[n-]c1,LSFWFJFDPRFPBK-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||N#C[C-](C#N)C#N,CCCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||CCCC(=O)[O-],CCCCC[n+]1ccn(C)c1.CCCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||C[C@H](N)C(=O)[O-],CCCCC[n+]1ccn(C)c1.C[C@H](N)C(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||N#C[B-](C#N)(C#N)C#N,CCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||NCC(=O)[O-],CCCCC[n+]1ccn(C)c1.NCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,LSFWFJFDPRFPBK-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,pseudo_unseen_known_identity,"1-methyl-3-pentylimidazolium 1,1,2,2,2-pentafluoro-N-[(1,1,2,2,2-pentafluoroethyl)sulfonyl]ethanesulfonamide",
CCCCC[n+]1ccn(C)c1||CCC(=O)[O-],CCCCC[n+]1ccn(C)c1.CCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-methyl-3-pentylimidazolium propanoate,
CCCCC[n+]1ccn(C)c1||CCCCCC(=O)[O-],CCCCC[n+]1ccn(C)c1.CCCCCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCCC[n+]1ccn(C)c1||CCCCCCCC(=O)[O-],CCCCC[n+]1ccn(C)c1.CCCCCCCC(=O)[O-],LSFWFJFDPRFPBK-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccn(C)c1C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,pseudo_unseen_known_identity,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",
CCCC[n+]1ccn(C)c1C||[Cl-],CCCC[n+]1ccn(C)c1C.[Cl-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||N#C[N-]C#N,CCCC[n+]1ccn(C)c1C.N#C[N-]C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CC(=O)[O-],CCCC[n+]1ccn(C)c1C.CC(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=C([O-])C(F)(F)F,CCCC[n+]1ccn(C)c1C.O=C([O-])C(F)(F)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[n+]1ccn(C)c1C.O=S(=O)(F)[N-]S(=O)(=O)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=S(=O)([O-])O,CCCC[n+]1ccn(C)c1C.O=S(=O)([O-])O,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,pseudo_unseen_known_identity,"1-butyl-2,3-dimethylimidazolium hydrogensulfate",
CCCC[n+]1ccn(C)c1C||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[n+]1ccn(C)c1C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,pseudo_unseen_known_identity,"1-butyl-2,3-dimethyl-1H-imidazolium trifluorotris(perfluoroethyl)phosphate(V)",
CCCC[n+]1ccn(C)c1C||O=C[O-],CCCC[n+]1ccn(C)c1C.O=C[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1C.O=[N+]([O-])[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||COS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1C.COS(=O)(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CCOS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1C.C(C)OS(=O)(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
